Identifier,LanguageId,ValueIdentifier,Sequence,Value,ValueUsage,AttributeValueField1,AttributeValueField3,Image1,Image2,Field1,Field2,Field3,Delete
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_38_ValueID,38,CSA,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_39_ValueID,39,ped,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_40_ValueID,40,dvgw,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_41_ValueID,41,c ul us listed,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_42_ValueID,42,atex-certification,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_43_ValueID,43,IECEx,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_44_ValueID,44,c ul us recognized component,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_45_ValueID,45,energy star,1,,,,,,,,
EMR Certification Badge 2,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_2_46_ValueID,46,WiFi,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_0_ValueID,0,en 14382,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_1_ValueID,1,ul listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_2_ValueID,2,ul-listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_3_ValueID,3,etl listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_4_ValueID,4,ATEX,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_5_ValueID,5,eac certified,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_6_ValueID,6,cETLus,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_7_ValueID,7,atex certification,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_8_ValueID,8,UL,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_9_ValueID,9,us cg,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_10_ValueID,10,csa-listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_11_ValueID,11,ce mark,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_12_ValueID,12,iec ex,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_13_ValueID,13,NSF,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_14_ValueID,14,en 334,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_15_ValueID,15,cutr,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_16_ValueID,16,fcc approved,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_17_ValueID,17,cCSAus,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_18_ValueID,18,ul recognized component,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_19_ValueID,19,abs,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_20_ValueID,20,ex eac certified,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_21_ValueID,21,cUL,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_22_ValueID,22,FM,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_24_ValueID,24,c csa us listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_25_ValueID,25,sil3,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_26_ValueID,26,crn,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_27_ValueID,27,rohs,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_28_ValueID,28,c ul listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_29_ValueID,29,odva,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_30_ValueID,30,Cert Badge Link,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_31_ValueID,31,nace,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_32_ValueID,32,fm approved,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_33_ValueID,33,csa listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_35_ValueID,35,CE,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_36_ValueID,36,csa us,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_37_ValueID,37,ul us recognized component,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_38_ValueID,38,CSA,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_39_ValueID,39,ped,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_40_ValueID,40,dvgw,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_41_ValueID,41,c ul us listed,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_42_ValueID,42,atex-certification,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_43_ValueID,43,IECEx,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_44_ValueID,44,c ul us recognized component,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_45_ValueID,45,energy star,1,,,,,,,,
EMR Certification Badge 3,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_3_46_ValueID,46,WiFi,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_0_ValueID,0,en 14382,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_1_ValueID,1,ul listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_2_ValueID,2,ul-listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_3_ValueID,3,etl listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_4_ValueID,4,ATEX,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_5_ValueID,5,eac certified,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_6_ValueID,6,cETLus,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_7_ValueID,7,atex certification,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_8_ValueID,8,UL,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_9_ValueID,9,us cg,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_10_ValueID,10,csa-listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_11_ValueID,11,ce mark,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_12_ValueID,12,iec ex,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_13_ValueID,13,NSF,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_14_ValueID,14,en 334,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_15_ValueID,15,cutr,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_16_ValueID,16,fcc approved,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_17_ValueID,17,cCSAus,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_18_ValueID,18,ul recognized component,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_19_ValueID,19,abs,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_20_ValueID,20,ex eac certified,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_21_ValueID,21,cUL,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_22_ValueID,22,FM,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_24_ValueID,24,c csa us listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_25_ValueID,25,sil3,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_26_ValueID,26,crn,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_27_ValueID,27,rohs,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_28_ValueID,28,c ul listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_29_ValueID,29,odva,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_30_ValueID,30,Cert Badge Link,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_31_ValueID,31,nace,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_32_ValueID,32,fm approved,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_33_ValueID,33,csa listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_35_ValueID,35,CE,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_36_ValueID,36,csa us,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_37_ValueID,37,ul us recognized component,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_38_ValueID,38,CSA,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_39_ValueID,39,ped,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_40_ValueID,40,dvgw,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_41_ValueID,41,c ul us listed,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_42_ValueID,42,atex-certification,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_43_ValueID,43,IECEx,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_44_ValueID,44,c ul us recognized component,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_45_ValueID,45,energy star,1,,,,,,,,
EMR Certification Badge 4,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_4_46_ValueID,46,WiFi,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_0_ValueID,0,en 14382,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_1_ValueID,1,ul listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_2_ValueID,2,ul-listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_3_ValueID,3,etl listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_4_ValueID,4,ATEX,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_5_ValueID,5,eac certified,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_6_ValueID,6,cETLus,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_7_ValueID,7,atex certification,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_8_ValueID,8,UL,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_9_ValueID,9,us cg,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_10_ValueID,10,csa-listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_11_ValueID,11,ce mark,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_12_ValueID,12,iec ex,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_13_ValueID,13,NSF,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_14_ValueID,14,en 334,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_15_ValueID,15,cutr,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_16_ValueID,16,fcc approved,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_17_ValueID,17,cCSAus,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_18_ValueID,18,ul recognized component,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_19_ValueID,19,abs,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_20_ValueID,20,ex eac certified,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_21_ValueID,21,cUL,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_22_ValueID,22,FM,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_24_ValueID,24,c csa us listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_25_ValueID,25,sil3,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_26_ValueID,26,crn,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_27_ValueID,27,rohs,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_28_ValueID,28,c ul listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_29_ValueID,29,odva,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_30_ValueID,30,Cert Badge Link,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_31_ValueID,31,nace,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_32_ValueID,32,fm approved,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_33_ValueID,33,csa listed,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_35_ValueID,35,CE,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_36_ValueID,36,csa us,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_37_ValueID,37,ul us recognized component,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_38_ValueID,38,CSA,1,,,,,,,,
EMR Certification Badge 5,-1,Attribute_Dictionary_Descriptive_Attributes_All_EMR_Core_Attributes_EMR_Certification_Badge_5_39_ValueID,39,ped,1,,,,,,,,
